transaction_id,customer_id,payment_date,amount,plan_type
1295,386,2024-02-01,48.95,Enterprise
1296,850,2024-03-03,8.9,Basic
1297,1227,2024-06-08,50.21,Enterprise
1298,571,2024-07-07,21.32,Premium
1299,756,2024-09-04,11.19,Basic
1300,1102,2024-01-12,9.64,Basic
1301,981,2024-02-18,50.04,Enterprise
1302,603,2024-10-23,48.88,Enterprise
1303,60,2024-03-11,20.65,Premium
1304,788,2024-05-21,11.75,Basic
1305,1314,2024-04-18,18.77,Premium
1306,213,2023-12-25,9.09,Basic
1307,510,2024-09-08,48.550000000000004,Enterprise
1308,1354,2024-05-22,48.72,Enterprise
1309,1038,2024-08-09,9.05,Basic
1310,303,2024-02-25,21.799999999999997,Premium
1311,1224,2024-07-03,21.409999999999997,Premium
1312,82,2024-03-06,9.94,Basic
1313,78,2024-03-13,9.8,Basic
1314,1920,2024-07-04,50.410000000000004,Enterprise
1315,816,2024-01-22,9.16,Basic
1316,388,2024-02-23,8.92,Basic
1317,1280,2024-10-12,21.31,Premium
1318,1771,2024-09-01,18.549999999999997,Premium
1319,1448,2024-09-18,8.64,Basic
1320,1144,2024-07-20,48.75,Enterprise
1321,830,2024-05-29,21.36,Premium
1322,1148,2024-09-17,20.689999999999998,Premium
1323,409,2024-01-19,20.9,Premium
1324,747,2024-03-28,20.389999999999997,Premium
1325,1001,2024-07-07,8.530000000000001,Basic
1326,106,2024-03-24,11.36,Basic
1327,1680,2024-08-09,21.659999999999997,Premium
1328,592,2024-07-28,10.450000000000001,Basic
1329,1254,2024-01-17,20.919999999999998,Premium
1330,574,2024-01-02,11.7,Basic
1331,1012,2024-05-13,9.92,Basic
1332,28,2024-05-16,51.07,Enterprise
1333,914,2024-08-14,8.38,Basic
1334,817,2023-12-24,8.76,Basic
1335,1523,2024-03-30,49.32,Enterprise
1336,485,2024-07-05,11.35,Basic
1337,915,2024-05-12,20.549999999999997,Premium
1338,872,2023-12-05,21.939999999999998,Premium
1339,583,2023-12-27,48.29,Enterprise
1340,1404,2024-01-17,20.43,Premium
1341,1437,2024-02-09,19.88,Premium
1342,1434,2023-12-18,10.56,Basic
1343,1045,2024-03-20,19.5,Premium
1344,332,2024-02-10,18.459999999999997,Premium
1345,1262,2024-10-28,21.659999999999997,Premium
1346,1848,2024-11-19,21.099999999999998,Premium
1347,890,2024-09-22,51.06,Enterprise
1348,777,2024-10-09,49.13,Enterprise
1349,1929,2024-02-09,49.410000000000004,Enterprise
1350,1968,2024-06-15,19.7,Premium
1351,54,2023-12-31,20.24,Premium
1352,326,2024-10-16,10.25,Basic
1353,1604,2024-04-06,48.910000000000004,Enterprise
1354,1149,2023-12-27,10.120000000000001,Basic
1355,743,2024-06-10,9.4,Basic
1356,79,2024-08-17,51.88,Enterprise
1357,462,2024-11-01,49.370000000000005,Enterprise
1358,1352,2024-04-26,51.59,Enterprise
1359,1148,2024-02-14,11.39,Basic
1360,464,2024-07-02,50.68,Enterprise
1361,912,2024-08-22,49.230000000000004,Enterprise
1362,649,2024-04-22,11.58,Basic
1363,845,2024-09-09,48.34,Enterprise
1364,395,2024-10-08,20.099999999999998,Premium
1365,476,2024-09-15,11.15,Basic
1366,151,2024-01-14,51.15,Enterprise
1367,1922,2023-12-02,20.549999999999997,Premium
1368,1600,2024-11-13,18.299999999999997,Premium
1369,1245,2024-08-17,20.869999999999997,Premium
1370,982,2024-08-12,9.620000000000001,Basic
1371,2,2024-04-06,21.049999999999997,Premium
1372,438,2024-07-28,51.54,Enterprise
1373,1253,2024-08-03,21.07,Premium
1374,710,2024-06-13,20.0,Premium
1375,592,2024-03-18,11.69,Basic
1376,1791,2024-11-16,48.800000000000004,Enterprise
1377,371,2024-01-12,8.49,Basic
1378,780,2024-01-16,51.47,Enterprise
1379,571,2024-09-08,48.29,Enterprise
1380,372,2023-12-10,11.6,Basic
1381,449,2024-07-09,50.38,Enterprise
1382,1683,2023-12-28,48.230000000000004,Enterprise
1383,527,2024-07-20,10.89,Basic
1384,299,2024-05-30,48.43,Enterprise
1385,1810,2024-03-12,49.07,Enterprise
1386,892,2024-05-22,51.13,Enterprise
1387,980,2024-06-20,8.77,Basic
1388,668,2024-04-22,48.85,Enterprise
1389,1061,2024-01-23,51.21,Enterprise
1390,541,2024-06-19,51.54,Enterprise
1391,418,2024-07-21,51.56,Enterprise
1392,1015,2024-03-29,50.07,Enterprise
1393,735,2024-08-22,8.33,Basic
1394,1762,2024-01-16,10.77,Basic
1395,740,2024-06-04,19.169999999999998,Premium
1396,408,2024-04-10,10.74,Basic
1397,1878,2024-01-28,21.77,Premium
1398,1214,2024-10-19,11.07,Basic
1399,658,2024-01-04,11.13,Basic
1400,757,2024-05-11,9.370000000000001,Basic
1401,695,2024-03-06,10.41,Basic
1402,1528,2024-09-10,11.69,Basic
1403,628,2024-08-07,18.939999999999998,Premium
1404,160,2024-01-01,50.620000000000005,Enterprise
1405,654,2024-10-14,18.919999999999998,Premium
1406,1450,2024-10-05,50.980000000000004,Enterprise
1407,1086,2024-08-24,20.04,Premium
1408,1061,2024-02-14,20.349999999999998,Premium
1409,1231,2024-10-15,18.639999999999997,Premium
1410,900,2024-11-16,18.419999999999998,Premium
1411,370,2024-03-06,50.760000000000005,Enterprise
1412,1892,2024-08-12,51.63,Enterprise
1413,893,2024-11-08,20.349999999999998,Premium
1414,837,2024-09-25,10.370000000000001,Basic
1415,1690,2024-07-19,50.03,Enterprise
1416,1472,2024-08-19,11.93,Basic
1417,1953,2023-12-22,50.22,Enterprise
1418,1203,2024-09-29,9.2,Basic
1419,10,2024-01-16,18.72,Premium
1420,701,2024-01-08,21.869999999999997,Premium
1421,1885,2023-11-26,9.05,Basic
1422,1199,2024-09-06,18.11,Premium
1423,1876,2023-11-28,8.46,Basic
1424,1636,2024-01-30,11.74,Basic
1425,27,2024-06-03,48.42,Enterprise
1426,127,2024-11-18,20.229999999999997,Premium
1427,1458,2024-01-08,8.41,Basic
1428,1107,2024-05-04,19.86,Premium
1429,1190,2024-02-22,8.91,Basic
1430,298,2024-03-31,9.82,Basic
1431,1098,2024-05-02,21.299999999999997,Premium
1432,1206,2023-11-23,49.34,Enterprise
1433,1256,2024-02-04,51.660000000000004,Enterprise
1434,1229,2024-01-10,11.92,Basic
1435,613,2023-12-02,21.189999999999998,Premium
1436,15,2024-07-18,9.61,Basic
1437,871,2024-01-19,49.95,Enterprise
1438,817,2024-02-23,19.29,Premium
1439,1110,2024-03-01,10.61,Basic
1440,572,2024-01-06,51.43,Enterprise
1441,19,2024-01-17,8.27,Basic
1442,1055,2024-08-28,9.43,Basic
1443,1675,2024-07-22,19.79,Premium
1444,1157,2024-07-11,9.77,Basic
1445,579,2024-09-25,20.66,Premium
1446,193,2024-05-28,51.120000000000005,Enterprise
1447,760,2024-04-01,49.79,Enterprise
1448,844,2024-05-01,51.010000000000005,Enterprise
1449,725,2024-01-29,49.39,Enterprise
1450,1056,2024-11-02,51.1,Enterprise
1451,1394,2024-05-27,21.849999999999998,Premium
1452,123,2023-12-05,11.46,Basic
1453,508,2024-04-09,18.25,Premium
1454,50,2024-10-31,18.389999999999997,Premium
1455,55,2024-03-30,48.7,Enterprise
1456,390,2024-09-11,49.11,Enterprise
1457,1748,2024-02-07,20.33,Premium
1458,592,2024-05-07,21.22,Premium
1459,119,2023-12-01,10.41,Basic
1460,77,2024-09-20,20.68,Premium
1461,1333,2024-08-04,8.6,Basic
1462,815,2024-06-03,50.440000000000005,Enterprise
1463,1041,2024-02-02,10.39,Basic
1464,193,2024-02-27,21.419999999999998,Premium
1465,1501,2024-11-17,11.14,Basic
1466,1990,2024-11-22,10.6,Basic
1467,441,2024-08-15,10.75,Basic
1468,518,2024-11-05,18.24,Premium
1469,1931,2024-07-16,49.550000000000004,Enterprise
1470,762,2023-12-14,50.480000000000004,Enterprise
1471,1855,2024-08-17,8.61,Basic
1472,417,2024-01-01,49.980000000000004,Enterprise
1473,1745,2024-05-30,19.04,Premium
1474,127,2024-07-15,50.760000000000005,Enterprise
1475,1073,2024-03-11,18.27,Premium
1476,445,2024-11-02,51.86,Enterprise
1477,156,2024-08-11,21.93,Premium
1478,1875,2024-01-16,21.47,Premium
1479,317,2024-07-13,21.5,Premium
1480,326,2024-10-23,21.22,Premium
1481,1120,2023-12-20,19.99,Premium
1482,195,2024-10-24,18.49,Premium
1483,1353,2024-10-25,18.709999999999997,Premium
1484,71,2024-02-15,9.73,Basic
1485,314,2024-08-18,20.86,Premium
1486,590,2024-02-26,49.940000000000005,Enterprise
1487,1588,2024-03-29,9.19,Basic
1488,1222,2024-04-04,8.43,Basic
1489,679,2024-10-17,11.35,Basic
1490,424,2024-10-11,19.63,Premium
1491,59,2024-09-23,21.029999999999998,Premium
1492,1109,2023-11-23,8.4,Basic
1493,45,2024-04-30,50.760000000000005,Enterprise
1494,1843,2024-11-09,48.64,Enterprise
1495,960,2024-02-26,21.58,Premium
1496,1808,2024-02-13,21.99,Premium
1497,194,2024-07-16,18.47,Premium
1498,1465,2024-03-04,9.59,Basic
1499,373,2024-11-03,10.21,Basic
1500,880,2024-07-02,11.63,Basic
1501,1255,2024-02-11,21.45,Premium
1502,669,2024-07-13,50.370000000000005,Enterprise
1503,1039,2024-02-04,8.6,Basic
1504,1893,2024-05-15,10.120000000000001,Basic
1505,1022,2024-04-09,21.919999999999998,Premium
1506,1001,2024-09-25,48.11,Enterprise
1507,147,2024-10-13,51.690000000000005,Enterprise
1508,163,2024-07-14,9.52,Basic
1509,1734,2024-09-20,8.97,Basic
1510,900,2024-07-15,11.21,Basic
1511,392,2024-09-04,18.189999999999998,Premium
1512,671,2024-10-05,48.53,Enterprise
1513,1637,2024-05-22,19.709999999999997,Premium
1514,223,2023-12-10,49.28,Enterprise
1515,1544,2024-11-13,20.459999999999997,Premium
1516,624,2024-05-26,18.25,Premium
1517,21,2024-04-21,50.07,Enterprise
1518,1532,2024-11-14,20.799999999999997,Premium
1519,1170,2024-10-24,19.81,Premium
1520,886,2024-05-23,21.619999999999997,Premium
1521,404,2024-02-19,50.010000000000005,Enterprise
1522,956,2024-08-01,49.64,Enterprise
1523,1953,2023-12-20,9.83,Basic
1524,1982,2024-02-24,11.530000000000001,Basic
1525,843,2024-08-22,18.33,Premium
1526,397,2023-12-12,51.980000000000004,Enterprise
1527,1025,2024-05-03,51.63,Enterprise
1528,1948,2024-02-13,11.39,Basic
1529,831,2024-06-17,50.870000000000005,Enterprise
1530,1080,2024-03-10,11.64,Basic
1531,513,2024-03-18,51.940000000000005,Enterprise
1532,1429,2023-12-01,49.730000000000004,Enterprise
1533,264,2024-01-31,49.89,Enterprise
1534,1736,2024-06-09,8.280000000000001,Basic
1535,692,2023-12-10,9.08,Basic
1536,1671,2024-03-29,51.410000000000004,Enterprise
1537,1267,2024-11-15,8.15,Basic
1538,727,2024-01-02,11.120000000000001,Basic
1539,1024,2023-12-08,49.050000000000004,Enterprise
1540,1969,2024-07-13,49.97,Enterprise
1541,589,2024-03-13,21.45,Premium
1542,1265,2024-03-08,20.959999999999997,Premium
1543,1815,2024-04-18,49.17,Enterprise
1544,237,2024-07-19,50.050000000000004,Enterprise
1545,105,2024-06-21,19.169999999999998,Premium
1546,1906,2023-11-25,8.11,Basic
1547,14,2024-05-17,18.02,Premium
1548,1589,2024-09-11,51.28,Enterprise
1549,163,2024-09-06,11.17,Basic
1550,1785,2024-10-12,21.68,Premium
1551,24,2024-06-29,21.939999999999998,Premium
1552,459,2024-01-17,48.22,Enterprise
1553,1578,2024-09-18,20.779999999999998,Premium
1554,804,2024-02-28,9.82,Basic
1555,292,2023-12-25,20.79,Premium
1556,452,2023-12-30,51.92,Enterprise
1557,469,2024-07-20,49.88,Enterprise
1558,1864,2024-09-01,49.82,Enterprise
1559,772,2024-04-30,9.33,Basic
1560,1079,2024-06-23,50.010000000000005,Enterprise
1561,728,2024-04-07,48.050000000000004,Enterprise
1562,1474,2024-01-18,49.95,Enterprise
1563,1705,2024-04-20,21.84,Premium
1564,1469,2024-06-26,51.67,Enterprise
1565,781,2024-01-13,18.619999999999997,Premium
1566,20,2024-03-23,21.439999999999998,Premium
1567,419,2024-03-17,9.280000000000001,Basic
1568,1849,2024-05-30,11.76,Basic
1569,1333,2024-07-29,21.07,Premium
1570,670,2024-03-26,19.72,Premium
1571,1627,2024-06-12,11.84,Basic
1572,237,2024-09-12,18.22,Premium
1573,56,2024-08-29,48.18,Enterprise
1574,1206,2024-02-18,19.729999999999997,Premium
1575,259,2024-07-16,11.08,Basic
1576,241,2023-12-29,18.419999999999998,Premium
1577,577,2024-03-02,8.01,Basic
1578,1370,2024-06-27,20.639999999999997,Premium
1579,165,2024-10-24,20.639999999999997,Premium
1580,612,2024-01-30,19.49,Premium
1581,1920,2024-04-17,18.15,Premium
1582,1697,2024-08-17,48.79,Enterprise
1583,232,2023-12-12,18.099999999999998,Premium
1584,191,2024-04-18,19.709999999999997,Premium
1585,256,2024-10-31,9.82,Basic
1586,172,2024-10-14,20.36,Premium
1587,1096,2024-08-04,8.790000000000001,Basic
1588,1583,2024-10-30,48.67,Enterprise
1589,426,2024-09-25,19.779999999999998,Premium
1590,539,2024-06-15,11.48,Basic
1591,1049,2023-11-27,50.620000000000005,Enterprise
1592,1645,2023-12-11,19.09,Premium
1593,1581,2024-08-24,19.43,Premium
1594,612,2024-09-21,21.419999999999998,Premium
1595,534,2024-01-17,18.63,Premium
1596,94,2024-08-30,9.32,Basic
1597,965,2024-04-14,18.58,Premium
1598,757,2024-03-21,18.33,Premium
1599,1327,2024-08-12,11.82,Basic
1600,95,2024-02-10,51.77,Enterprise
1601,1612,2024-07-28,20.029999999999998,Premium
1602,858,2024-09-04,8.98,Basic
1603,1544,2024-07-13,48.89,Enterprise
1604,762,2024-01-15,51.010000000000005,Enterprise
1605,1331,2024-09-07,18.369999999999997,Premium
1606,1071,2024-08-24,8.33,Basic
1607,101,2024-06-09,48.14,Enterprise
1608,1546,2024-11-10,50.9,Enterprise
1609,1880,2024-08-06,21.599999999999998,Premium
1610,1425,2024-10-07,19.38,Premium
1611,1990,2024-01-22,8.19,Basic
1612,1196,2024-10-02,48.75,Enterprise
1613,1892,2024-05-30,50.92,Enterprise
1614,1992,2024-02-20,48.580000000000005,Enterprise
1615,1366,2024-08-02,18.779999999999998,Premium
1616,1509,2024-07-25,21.139999999999997,Premium
1617,1972,2024-09-08,9.82,Basic
1618,834,2024-10-15,10.5,Basic
1619,933,2024-10-01,51.84,Enterprise
1620,1713,2023-12-19,10.28,Basic
1621,1815,2023-12-15,11.11,Basic
1622,822,2024-07-24,19.779999999999998,Premium
1623,250,2023-12-01,21.159999999999997,Premium
1624,632,2024-10-13,51.88,Enterprise
1625,900,2024-06-11,51.260000000000005,Enterprise
1626,840,2024-06-22,9.85,Basic
1627,136,2024-04-20,18.549999999999997,Premium
1628,1698,2024-05-05,48.190000000000005,Enterprise
1629,499,2024-01-04,9.85,Basic
1630,359,2024-07-16,8.68,Basic
1631,1213,2023-12-01,21.11,Premium
1632,974,2024-06-21,18.74,Premium
1633,1094,2024-05-15,10.74,Basic
1634,1085,2024-09-23,50.72,Enterprise
1635,71,2023-11-27,51.68,Enterprise
1636,1343,2024-09-24,10.7,Basic
1637,1160,2024-05-07,9.32,Basic
1638,1559,2024-09-18,20.099999999999998,Premium
1639,1070,2024-06-28,51.4,Enterprise
1640,88,2024-04-17,51.31,Enterprise
1641,388,2024-06-29,8.56,Basic
1642,124,2024-03-16,20.59,Premium
1643,260,2024-04-11,18.979999999999997,Premium
1644,852,2024-09-26,18.61,Premium
1645,1331,2024-05-17,10.43,Basic
1646,962,2024-08-15,10.88,Basic
1647,663,2024-05-01,10.42,Basic
1648,1243,2024-01-15,20.319999999999997,Premium
1649,616,2024-04-11,48.730000000000004,Enterprise
1650,799,2024-07-18,10.57,Basic
1651,31,2024-09-16,11.790000000000001,Basic
1652,1187,2024-03-01,51.050000000000004,Enterprise
1653,116,2024-03-07,11.77,Basic
1654,1501,2024-01-26,9.96,Basic
1655,1415,2024-07-12,21.009999999999998,Premium
1656,1993,2024-02-15,49.31,Enterprise
1657,1025,2024-08-21,10.66,Basic
1658,1601,2024-01-30,21.209999999999997,Premium
1659,442,2024-04-11,48.74,Enterprise
1660,140,2024-04-16,19.16,Premium
1661,988,2024-10-11,21.9,Premium
1662,1034,2024-04-25,50.120000000000005,Enterprise
1663,1091,2024-06-18,51.2,Enterprise
1664,1614,2024-06-27,11.31,Basic
1665,1978,2024-06-05,10.790000000000001,Basic
1666,1691,2024-10-15,20.02,Premium
1667,1893,2024-11-14,21.18,Premium
1668,1318,2024-09-09,11.35,Basic
1669,1351,2024-04-23,21.93,Premium
1670,895,2024-11-15,51.480000000000004,Enterprise
1671,831,2024-11-19,51.28,Enterprise
1672,1291,2024-09-02,50.5,Enterprise
1673,1777,2024-09-27,48.910000000000004,Enterprise
1674,356,2024-03-16,48.660000000000004,Enterprise
1675,1671,2024-10-22,18.82,Premium
1676,15,2024-10-24,8.040000000000001,Basic
1677,759,2024-02-17,21.65,Premium
1678,840,2024-02-11,51.68,Enterprise
1679,1612,2024-03-29,19.459999999999997,Premium
1680,1420,2024-07-30,48.07,Enterprise
1681,1213,2024-08-27,10.02,Basic
1682,826,2024-10-04,20.189999999999998,Premium
1683,1825,2024-06-23,20.349999999999998,Premium
1684,1892,2024-06-22,50.21,Enterprise
1685,1369,2024-08-26,21.56,Premium
1686,323,2023-11-27,50.9,Enterprise
1687,1418,2024-09-15,20.9,Premium
1688,1753,2023-12-16,20.74,Premium
1689,519,2024-09-11,49.440000000000005,Enterprise
1690,757,2024-02-15,50.260000000000005,Enterprise
1691,1319,2023-12-30,20.569999999999997,Premium
1692,402,2024-03-22,18.57,Premium
1693,116,2024-05-08,20.58,Premium
1694,383,2024-09-21,10.39,Basic
1695,131,2023-12-18,10.48,Basic
1696,491,2024-08-20,50.77,Enterprise
1697,1334,2024-02-06,11.39,Basic
1698,1233,2024-01-11,48.550000000000004,Enterprise
1699,1317,2024-03-03,9.55,Basic
1700,1040,2024-06-20,49.96,Enterprise
1701,378,2024-01-28,18.279999999999998,Premium
1702,1748,2024-08-07,8.22,Basic
1703,91,2024-09-05,9.52,Basic
1704,707,2024-01-25,48.31,Enterprise
1705,685,2024-06-04,49.010000000000005,Enterprise
1706,1732,2024-08-17,19.479999999999997,Premium
1707,215,2024-09-05,9.85,Basic
1708,72,2024-04-28,11.6,Basic
1709,801,2024-09-28,19.83,Premium
1710,477,2023-12-29,49.550000000000004,Enterprise
1711,690,2024-01-07,8.05,Basic
1712,1428,2024-06-28,19.04,Premium
1713,1995,2024-11-22,8.82,Basic
1714,883,2024-07-02,21.479999999999997,Premium
1715,164,2024-09-21,51.620000000000005,Enterprise
1716,1321,2024-02-08,18.599999999999998,Premium
1717,800,2024-03-02,51.79,Enterprise
1718,1422,2024-08-16,8.040000000000001,Basic
1719,1401,2024-05-30,21.409999999999997,Premium
1720,56,2024-10-11,50.15,Enterprise
1721,1164,2023-12-27,50.63,Enterprise
1722,1974,2023-12-05,49.730000000000004,Enterprise
1723,84,2024-08-19,49.36,Enterprise
1724,1718,2024-03-20,8.280000000000001,Basic
1725,1705,2024-07-12,21.9,Premium
1726,1757,2024-05-02,48.910000000000004,Enterprise
1727,1023,2024-01-25,8.2,Basic
1728,820,2024-01-22,18.919999999999998,Premium
1729,1220,2024-10-21,8.13,Basic
1730,1523,2024-02-04,48.27,Enterprise
1731,196,2024-07-02,20.97,Premium
1732,1004,2024-08-20,48.510000000000005,Enterprise
1733,1314,2024-04-15,51.9,Enterprise
1734,1011,2024-03-18,18.7,Premium
1735,1432,2024-09-17,10.03,Basic
1736,556,2024-04-25,11.23,Basic
1737,171,2024-04-20,51.53,Enterprise
1738,1820,2024-11-05,10.99,Basic
1739,1658,2024-10-27,20.58,Premium
1740,916,2024-03-03,20.209999999999997,Premium
1741,316,2024-08-22,49.42,Enterprise
1742,1187,2024-08-14,50.18,Enterprise
1743,1702,2024-04-09,11.530000000000001,Basic
1744,153,2023-12-22,9.82,Basic
1745,126,2024-08-20,18.57,Premium
1746,435,2024-02-06,10.99,Basic
1747,1519,2024-05-11,21.86,Premium
1748,634,2024-05-15,49.11,Enterprise
1749,1607,2023-11-26,48.57,Enterprise
1750,201,2024-02-04,9.91,Basic
1751,724,2024-06-16,19.49,Premium
1752,1390,2024-09-09,19.259999999999998,Premium
1753,493,2024-03-30,49.160000000000004,Enterprise
1754,420,2024-01-22,51.190000000000005,Enterprise
1755,114,2024-02-29,11.02,Basic
1756,1881,2024-11-22,21.56,Premium
1757,1549,2024-09-30,10.41,Basic
1758,1213,2024-08-22,9.34,Basic
1759,1913,2023-12-20,20.169999999999998,Premium
1760,1497,2024-03-28,20.069999999999997,Premium
1761,1267,2024-07-21,9.620000000000001,Basic
1762,1067,2024-05-18,48.28,Enterprise
1763,1799,2024-05-11,48.28,Enterprise
1764,1422,2024-05-23,48.0,Enterprise
1765,37,2024-10-22,8.16,Basic
1766,79,2024-05-28,48.730000000000004,Enterprise
1767,1132,2024-05-03,20.259999999999998,Premium
1768,362,2024-02-24,21.74,Premium
1769,1092,2024-09-19,51.370000000000005,Enterprise
1770,1601,2024-04-12,11.06,Basic
1771,956,2024-10-16,8.95,Basic
1772,1553,2024-05-13,20.709999999999997,Premium
1773,1434,2023-12-01,9.67,Basic
1774,1171,2024-09-16,49.050000000000004,Enterprise
1775,304,2024-11-09,11.43,Basic
1776,1625,2024-03-23,18.63,Premium
1777,132,2024-03-19,11.0,Basic
1778,1333,2024-10-17,18.08,Premium
1779,1246,2024-04-12,48.52,Enterprise
1780,1662,2024-04-10,20.709999999999997,Premium
1781,1109,2024-10-09,19.599999999999998,Premium
1782,1124,2024-11-19,18.909999999999997,Premium
1783,491,2024-03-09,19.759999999999998,Premium
1784,412,2023-12-01,50.99,Enterprise
1785,615,2024-08-18,21.919999999999998,Premium
1786,1440,2024-04-08,48.7,Enterprise
1787,1883,2024-07-12,18.95,Premium
1788,456,2024-02-05,11.1,Basic
1789,1104,2024-02-14,51.06,Enterprise
1790,77,2024-02-27,18.599999999999998,Premium
1791,480,2024-03-30,11.97,Basic
1792,303,2023-12-01,50.22,Enterprise
1793,1459,2024-04-27,11.64,Basic
1794,1297,2023-12-13,48.15,Enterprise
1795,1989,2024-02-26,8.040000000000001,Basic
1796,674,2024-01-02,18.599999999999998,Premium
1797,443,2024-02-18,18.9,Premium
1798,1739,2023-12-15,10.71,Basic
1799,1371,2024-03-01,21.36,Premium
1800,16,2023-12-30,50.410000000000004,Enterprise
1801,1101,2024-09-06,10.36,Basic
1802,210,2024-08-09,18.25,Premium
1803,1366,2024-08-12,50.800000000000004,Enterprise
1804,1437,2024-01-09,18.08,Premium
1805,1063,2023-12-18,48.300000000000004,Enterprise
1806,1998,2024-04-16,20.389999999999997,Premium
1807,602,2024-02-02,50.68,Enterprise
1808,936,2024-04-25,51.42,Enterprise
1809,880,2024-03-30,50.800000000000004,Enterprise
1810,1546,2023-12-18,21.86,Premium
1811,1378,2024-09-27,48.52,Enterprise
1812,1564,2024-03-31,9.36,Basic
1813,1557,2024-05-31,19.13,Premium
1814,785,2024-09-05,51.9,Enterprise
1815,360,2024-08-02,8.030000000000001,Basic
1816,464,2024-08-09,21.779999999999998,Premium
1817,1478,2024-06-06,8.91,Basic
1818,633,2024-05-12,9.77,Basic
1819,720,2024-07-18,9.39,Basic
1820,1541,2024-01-22,10.63,Basic
1821,61,2024-01-14,8.3,Basic
1822,721,2024-09-27,9.89,Basic
1823,1441,2023-12-19,21.61,Premium
1824,1145,2024-02-10,10.94,Basic
1825,1756,2023-11-26,49.580000000000005,Enterprise
1826,33,2024-02-10,10.290000000000001,Basic
1827,1797,2024-11-17,51.72,Enterprise
1828,1640,2024-05-05,11.09,Basic
1829,444,2023-12-06,49.45,Enterprise
1830,713,2024-08-18,50.36,Enterprise
1831,1009,2024-02-17,18.59,Premium
1832,665,2024-03-14,21.58,Premium
1833,1904,2023-12-20,48.85,Enterprise
1834,1683,2024-03-22,9.65,Basic
1835,337,2024-06-07,10.55,Basic
1836,48,2024-06-28,51.82,Enterprise
1837,1851,2024-07-13,18.0,Premium
1838,1882,2023-12-29,21.2,Premium
1839,745,2024-07-28,50.15,Enterprise
1840,1818,2024-09-30,51.72,Enterprise
1841,1486,2024-05-02,21.659999999999997,Premium
1842,444,2024-02-28,19.169999999999998,Premium
1843,168,2024-10-19,11.48,Basic
1844,960,2024-02-04,10.44,Basic
1845,879,2024-03-05,19.939999999999998,Premium
1846,1306,2024-06-27,50.78,Enterprise
1847,1401,2024-06-27,8.76,Basic
1848,764,2024-08-25,10.13,Basic
1849,240,2024-02-09,9.790000000000001,Basic
1850,756,2024-05-17,49.86,Enterprise
1851,1215,2024-04-17,9.35,Basic
1852,561,2024-05-17,9.39,Basic
1853,1557,2023-12-18,9.71,Basic
1854,273,2024-05-07,8.94,Basic
1855,589,2024-11-20,9.66,Basic
1856,918,2024-10-29,49.35,Enterprise
1857,1003,2024-07-07,8.38,Basic
1858,306,2024-06-06,21.34,Premium
1859,1658,2024-07-30,50.79,Enterprise
1860,765,2024-01-17,11.41,Basic
1861,1813,2024-03-06,48.72,Enterprise
1862,68,2024-10-19,20.86,Premium
1863,188,2024-06-10,11.46,Basic
1864,1709,2024-04-20,11.7,Basic
1865,263,2024-06-06,10.03,Basic
1866,757,2023-11-27,8.11,Basic
1867,359,2023-12-17,51.04,Enterprise
1868,1374,2024-07-06,51.32,Enterprise
1869,1893,2024-02-24,19.81,Premium
1870,1099,2024-07-19,20.119999999999997,Premium
1871,548,2023-12-31,20.4,Premium
1872,1862,2024-02-03,9.23,Basic
1873,704,2024-06-08,21.939999999999998,Premium
1874,616,2024-05-10,10.24,Basic
1875,115,2024-10-02,19.4,Premium
1876,380,2024-02-08,10.8,Basic
1877,1108,2024-10-07,50.28,Enterprise
1878,1290,2023-12-10,48.53,Enterprise
1879,1039,2024-02-15,20.86,Premium
1880,1263,2024-11-22,49.96,Enterprise
1881,1561,2024-03-05,19.41,Premium
1882,1908,2024-10-04,18.13,Premium
1883,1442,2024-03-31,9.46,Basic
1884,393,2024-10-11,18.009999999999998,Premium
1885,411,2024-04-09,11.01,Basic
1886,332,2024-05-10,49.06,Enterprise
1887,1268,2024-10-23,11.88,Basic
1888,1279,2024-03-07,19.45,Premium
1889,1240,2024-05-03,18.99,Premium
1890,132,2024-05-05,8.45,Basic
1891,1833,2024-05-08,18.74,Premium
1892,1672,2024-10-22,51.690000000000005,Enterprise
1893,421,2024-03-30,50.36,Enterprise
1894,1757,2023-11-25,18.529999999999998,Premium
1895,479,2023-12-15,19.529999999999998,Premium
1896,579,2024-10-20,11.93,Basic
1897,1107,2024-03-28,48.32,Enterprise
1898,1646,2023-12-18,19.16,Premium
1899,1508,2024-06-04,50.84,Enterprise
1900,1184,2023-12-13,20.369999999999997,Premium
1901,46,2024-08-11,20.549999999999997,Premium
1902,1649,2024-01-04,18.83,Premium
1903,1955,2024-09-02,11.41,Basic
1904,250,2024-09-02,18.52,Premium
1905,370,2024-10-18,20.689999999999998,Premium
1906,948,2024-01-20,8.540000000000001,Basic
1907,568,2024-02-09,21.49,Premium
1908,76,2024-01-31,19.779999999999998,Premium
1909,589,2023-12-29,21.09,Premium
1910,1629,2024-09-03,8.540000000000001,Basic
1911,992,2024-01-02,20.38,Premium
1912,1492,2024-03-11,10.93,Basic
1913,321,2024-07-16,20.81,Premium
1914,1571,2024-07-14,10.56,Basic
1915,1904,2024-05-06,8.34,Basic
1916,97,2024-07-15,19.709999999999997,Premium
1917,1843,2024-05-15,50.17,Enterprise
1918,926,2024-09-09,48.68,Enterprise
1919,418,2024-10-01,48.660000000000004,Enterprise
